id,type,src,dst,app,latency,message,ctime,size,buffer
18,LINK,49,0,App2,2.0000002,M.Result2,13.000006600000003,15000,43
19,LINK,49,0,App3,2.0000002,M.Result2,13.000006600000003,15000,44
10,LINK,49,0,App4,2.0000002,M.Result2,13.000006600000003,15000,45
2,LINK,0,41,App1,2.0000002,M.Result1,14.000005200000004,15000,44
41,LINK,6,49,App0,2.0000002,M.User,15,15000,45
42,LINK,1,0,App1,2.0000002,M.User,15,15000,46
43,LINK,2,49,App2,2.0000002,M.User,15,15000,47
44,LINK,3,49,App3,2.0000002,M.User,15,15000,48
45,LINK,4,0,App4,2.0000002,M.User,15,15000,49
22,LINK,0,49,App1,2.0000002,M.User,15.000000800000002,15000,44
25,LINK,0,49,App4,2.0000002,M.User,15.000000800000002,15000,45
21,LINK,49,39,App0,2.0000002,M.Result1,15.000004800000003,15000,43
23,LINK,49,43,App2,2.0000002,M.Result1,15.000004800000003,15000,44
24,LINK,49,0,App3,2.0000002,M.Result1,15.000004800000003,15000,45
12,LINK,49,0,App1,2.0000002,M.Result1,15.000004800000003,15000,46
21,LINK,49,0,App0,2.0000002,M.Result2,15.000006800000003,15000,47
23,LINK,49,0,App2,2.0000002,M.Result2,15.000006800000003,15000,48
24,LINK,49,0,App3,2.0000002,M.Result2,15.000006800000003,15000,49
12,LINK,49,0,App1,2.0000002,M.Result2,15.000006800000003,15000,50
2,LINK,0,42,App1,2.0000002,M.Result2,16.000005400000006,15000,49
27,LINK,0,49,App1,2.0000002,M.User,17.000001000000005,15000,44
30,LINK,0,49,App4,2.0000002,M.User,17.000001000000005,15000,45
26,LINK,49,39,App0,2.0000002,M.Result1,17.000005,15000,44
28,LINK,49,43,App2,2.0000002,M.Result1,17.000005,15000,45
29,LINK,49,0,App3,2.0000002,M.Result1,17.000005,15000,46
15,LINK,49,47,App4,2.0000002,M.Result1,17.000005,15000,47
26,LINK,49,0,App0,2.0000002,M.Result2,17.000007,15000,48
28,LINK,49,0,App2,2.0000002,M.Result2,17.000007,15000,49
29,LINK,49,0,App3,2.0000002,M.Result2,17.000007,15000,50
15,LINK,49,0,App4,2.0000002,M.Result2,17.000007,15000,51
46,LINK,6,49,App0,2.0000002,M.User,18,15000,52
47,LINK,1,0,App1,2.0000002,M.User,18,15000,53
48,LINK,2,49,App2,2.0000002,M.User,18,15000,54
49,LINK,3,49,App3,2.0000002,M.User,18,15000,55
50,LINK,4,0,App4,2.0000002,M.User,18,15000,56
5,LINK,0,48,App4,2.0000002,M.Result2,18.0000056,15000,56
32,LINK,0,49,App1,2.0000002,M.User,19.0000012,15000,50
35,LINK,0,49,App4,2.0000002,M.User,19.0000012,15000,51
31,LINK,49,39,App0,2.0000002,M.Result1,19.000005199999997,15000,52
33,LINK,49,43,App2,2.0000002,M.Result1,19.000005199999997,15000,53
34,LINK,49,0,App3,2.0000002,M.Result1,19.000005199999997,15000,54
17,LINK,49,0,App1,2.0000002,M.Result1,19.000005199999997,15000,55
31,LINK,49,0,App0,2.0000002,M.Result2,19.000007199999995,15000,53
33,LINK,49,0,App2,2.0000002,M.Result2,19.000007199999995,15000,54
34,LINK,49,0,App3,2.0000002,M.Result2,19.000007199999995,15000,55
17,LINK,49,0,App1,2.0000002,M.Result2,19.000007199999995,15000,56
51,LINK,6,49,App0,2.0000002,M.User,20,15000,57
52,LINK,1,0,App1,2.0000002,M.User,20,15000,58
53,LINK,2,49,App2,2.0000002,M.User,20,15000,59
54,LINK,3,49,App3,2.0000002,M.User,20,15000,60
55,LINK,4,0,App4,2.0000002,M.User,20,15000,61
9,LINK,0,45,App3,2.0000002,M.Result1,20.000005800000004,15000,60
37,LINK,0,49,App1,2.0000002,M.User,21.000001400000002,15000,55
40,LINK,0,49,App4,2.0000002,M.User,21.000001400000002,15000,56
