id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
6,COMP_M,App0,COMP1,M.User,4,0,5,48,None,0.0002,19.000001400000002,19.0002014,5.0,19.000001400000002
6,COMP_M,App0,COMP2,M.Step2,37,1,48,48,COMP1,0.0002,19.0002014,19.0004014,19.0002014,19.0002014
6,COMP_M,App0,COMP3,M.Branch,37,2,48,48,COMP1,0.0002,19.0002014,19.0004014,19.0002014,19.0002014
6,COMP_M,App0,COMP4,M.Step3,39,3,48,48,COMP3,0.0002,19.0004014,19.0006014,19.0004014,19.0004014
4,COMP_M,App4,COMP1,M.User,32,28,4,48,None,0.0002,21.0000016,21.0002016,3.0,21.0000016
4,COMP_M,App4,COMP2,M.Step2,53,29,48,48,COMP1,0.0002,21.0002016,21.0004016,21.0002016,21.0002016
4,COMP_M,App4,COMP3,M.Branch,53,30,48,48,COMP1,0.0002,21.0002016,21.0004016,21.0002016,21.0002016
4,COMP_M,App4,COMP4,M.Step3,55,31,48,48,COMP3,0.0002,21.0004016,21.0006016,21.0004016,21.0004016
4,SINK_M,App4,Sink2,M.Result2,56,34,48,48,COMP4,0.0,21.0006016,21.0006016,21.0006016,21.0006016
3,COMP_M,App3,COMP1,M.User,25,21,3,48,None,0.0002,23.0000018,23.0002018,3.0,23.0000018
3,COMP_M,App3,COMP2,M.Step2,49,22,48,48,COMP1,0.0002,23.0002018,23.0004018,23.0002018,23.0002018
3,COMP_M,App3,COMP3,M.Branch,49,23,48,48,COMP1,0.0002,23.0002018,23.0004018,23.0002018,23.0002018
3,COMP_M,App3,COMP4,M.Step3,51,24,48,48,COMP3,0.0002,23.0004018,23.0006018,23.0004018,23.0004018
4,SINK_M,App4,Sink1,M.Result1,54,33,48,47,COMP2,0.0,23.0006018,23.0006018,21.0004016,23.0006018
6,SINK_M,App0,Sink2,M.Result2,40,6,48,40,COMP4,0.0,23.0006018,23.0006018,19.0006014,23.0006018
9,COMP_M,App0,COMP1,M.User,4,0,5,48,None,0.0002,25.000002000000002,25.000202,7.0,25.000002000000002
9,COMP_M,App0,COMP2,M.Step2,37,1,48,48,COMP1,0.0002,25.000202,25.000402,25.000202,25.000202
9,COMP_M,App0,COMP3,M.Branch,37,2,48,48,COMP1,0.0002,25.000202,25.000402,25.000202,25.000202
